YEAR,MONTH,DAY,HOST,COUNTOFENTRIES
2021,1,8,10.47.195.10,50
2021,1,8,10.47.195.29,102
2021,1,8,10.47.194.205,112
2021,1,8,10.47.194.207,43
2021,1,8,10.45.14.106,8
2021,1,8,10.45.14.101,12
2021,1,8,10.44.196.104,8
2021,1,8,10.45.14.100,12
2021,1,8,10.44.24.158,127
2021,1,8,10.45.72.82,59
2021,1,8,10.45.72.117,257
2021,1,8,10.44.22.117,57
2021,1,8,10.45.78.66,76
2021,1,8,10.47.195.3,18
2021,1,8,10.47.195.9,16
2021,1,8,10.45.10.75,24
2021,1,8,10.47.195.28,174
2021,1,8,10.47.195.16,27
2021,1,8,10.47.194.192,19
2021,1,8,10.45.83.153,8
2021,1,8,10.45.66.129,1124
2021,1,8,10.44.70.68,60
2021,1,8,10.44.196.143,8
2021,1,8,10.45.83.99,102
2021,1,8,10.44.128.138,12
2021,1,8,10.44.208.194,39
2021,1,8,10.44.208.156,98
2021,1,8,10.44.208.136,8
2021,1,8,10.44.208.148,52
2021,1,8,10.44.212.151,20
2021,1,8,10.44.128.165,59
2021,1,8,10.44.208.164,8
2021,1,8,10.44.208.131,12
2021,1,8,10.44.208.193,24
2021,1,8,10.44.128.187,36
2021,1,8,10.45.72.71,19
2021,1,8,10.44.128.147,41
2021,1,8,10.45.72.94,20
2021,1,8,10.44.24.182,104
2021,1,8,10.45.72.89,84
2021,1,8,10.44.22.91,8
2021,1,8,10.44.78.183,154
2021,1,8,10.44.22.97,141
2021,1,8,10.45.85.162,12
2021,1,8,10.45.2.125,36
2021,1,8,10.47.194.244,7
2021,1,8,10.47.194.201,15
2021,1,8,10.47.195.12,7
2021,1,8,10.44.204.56,24
2021,1,8,10.44.128.124,4
2021,1,8,10.45.83.147,74
2021,1,8,10.44.128.120,204
2021,1,8,10.44.128.103,671
2021,1,8,10.44.128.159,486
2021,1,8,10.44.30.192,28
2021,1,8,10.44.15.213,32
2021,1,8,10.44.22.125,4
2021,1,8,10.45.83.77,52
2021,1,8,10.44.12.50,161
2021,1,8,10.44.22.118,28
2021,1,8,10.44.24.188,137
2021,1,8,10.44.22.173,84
2021,1,8,10.44.24.132,20
2021,1,8,10.45.8.167,4
2021,1,8,10.44.61.53,347
2021,1,8,10.44.128.127,12
2021,1,8,10.44.61.55,88
2021,1,8,10.45.16.119,14
2021,1,8,10.45.12.182,16
2021,1,8,10.44.30.177,470
2021,1,8,10.44.30.144,137
2021,1,8,10.44.24.135,91
2021,1,8,10.44.134.162,11
2021,1,8,10.44.208.163,72
2021,1,8,10.44.208.216,32
2021,1,8,10.44.30.179,59
2021,1,8,10.44.30.178,72
2021,1,8,10.44.80.200,40
2021,1,8,10.44.30.157,22
2021,1,8,10.44.80.213,12
2021,1,8,10.44.30.152,24
2021,1,8,10.45.2.89,12
2021,1,8,10.45.2.119,24
2021,1,8,10.45.2.128,20
2021,1,8,10.45.2.117,48
2021,1,8,10.44.78.128,28
2021,1,8,10.44.208.230,48
2021,1,8,10.44.78.153,40
2021,1,8,10.44.78.133,48
2021,1,8,10.45.83.14,32
2021,1,8,10.45.83.162,12
2021,1,8,10.45.83.103,12
2021,1,8,10.44.190.24,30
2021,1,8,10.44.192.112,80
2021,1,8,10.47.194.209,4
2021,1,8,10.44.26.81,84
2021,1,8,10.44.208.140,28
2021,1,8,10.44.26.135,48
2021,1,8,10.44.208.233,283
2021,1,8,10.44.208.213,40
2021,1,8,10.44.206.203,56
2021,1,8,10.45.2.129,8
2021,1,8,10.44.30.165,9
2021,1,8,10.45.2.135,4
2021,1,8,10.44.30.185,655
2021,1,8,10.47.194.248,56
2021,1,8,10.47.195.27,8
2021,1,8,10.44.128.128,15
2021,1,8,10.44.128.151,88
2021,1,8,10.44.206.200,8
2021,1,8,10.44.12.54,182
2021,1,8,10.44.128.110,4
2021,1,8,10.47.195.5,36
2021,1,8,10.44.206.156,69
2021,1,8,10.44.82.230,109
2021,1,8,10.44.208.143,32
2021,1,8,10.44.30.190,18
2021,1,8,10.45.67.88,545
2021,1,8,10.45.83.17,28
2021,1,8,10.44.208.186,35
2021,1,8,10.44.208.227,12
2021,1,8,10.47.195.0,12
2021,1,8,10.44.20.56,108
2021,1,8,10.45.86.178,8
2021,1,8,10.45.83.53,100
2021,1,8,10.44.24.177,36
2021,1,8,10.45.83.65,47
2021,1,8,10.44.208.219,57
2021,1,8,10.45.83.121,18
2021,1,8,10.47.194.250,16
2021,1,8,10.45.72.101,8
2021,1,8,10.44.136.234,62
2021,1,8,10.45.2.204,8
2021,1,8,10.47.194.245,8
2021,1,8,10.47.194.210,16
2021,1,8,10.44.15.140,106
2021,1,8,10.45.83.8,8
2021,1,8,10.47.195.24,4
2021,1,8,10.45.86.170,20
2021,1,8,10.47.195.26,8
2021,1,8,10.45.86.100,22
2021,1,8,10.47.195.32,8
2021,1,8,10.47.194.200,4
2021,1,8,10.47.194.240,4
2021,1,8,10.47.194.229,16
2021,1,8,10.44.128.102,41
2021,1,8,10.44.206.226,12
2021,1,8,10.45.85.244,62
2021,1,8,10.44.64.111,23
2021,1,8,10.44.64.105,8
2021,1,8,10.44.80.210,12
2021,1,8,10.45.85.159,4
2021,1,8,10.44.208.150,12
2021,1,8,10.44.208.175,33
2021,1,8,10.44.30.182,8
2021,1,8,10.45.2.83,4
2021,1,8,10.44.206.204,25
2021,1,8,10.45.2.77,22
2021,1,8,10.44.70.55,52
2021,1,8,10.45.85.224,13
2021,1,8,10.45.72.93,24
2021,1,8,10.44.30.184,89
2021,1,8,10.45.2.118,4
2021,1,8,10.44.200.36,43
2021,1,8,10.45.66.100,257
2021,1,8,10.45.88.207,20
2021,1,8,10.44.80.211,15
2021,1,8,10.45.86.90,20
2021,1,8,10.45.67.9,465
2021,1,8,10.45.66.135,1416
2021,1,8,10.47.194.236,9
2021,1,8,10.47.195.11,4
2021,1,8,10.47.194.211,4
2021,1,8,10.45.12.155,24
2021,1,8,10.45.2.91,8
2021,1,8,10.45.72.107,36
2021,1,8,10.47.195.13,4
2021,1,8,10.47.194.252,4
2021,1,8,10.44.82.237,20
2021,1,8,10.44.134.179,20
2021,1,8,10.44.208.196,36
2021,1,8,10.45.16.145,20
2021,1,8,10.45.16.62,12
2021,1,8,10.45.2.81,8
2021,1,8,10.47.194.196,8
2021,1,8,10.44.15.128,62
2021,1,8,10.44.196.133,8
2021,1,8,10.44.206.189,12
2021,1,8,10.45.86.174,8
2021,1,8,10.45.2.94,4
2021,1,8,10.45.86.93,4
2021,1,8,10.45.2.51,8
2021,1,8,10.45.83.50,20
2021,1,8,10.45.83.174,15
2021,1,8,10.45.8.211,24
2021,1,8,10.45.83.125,24
2021,1,8,10.47.194.246,12
2021,1,8,10.45.2.110,12
2021,1,8,10.44.136.223,4
2021,1,8,10.44.15.217,12
2021,1,8,10.44.134.208,11
2021,1,8,10.45.67.65,183
2021,1,8,10.44.24.136,48
2021,1,8,10.44.128.130,4
2021,1,8,10.44.24.138,28
2021,1,8,10.44.136.218,16
2021,1,8,10.45.2.70,18
2021,1,8,10.45.67.113,288
2021,1,8,10.44.192.117,14
2021,1,8,10.45.67.115,44
2021,1,8,10.44.30.138,1767
2021,1,8,10.44.30.187,112
2021,1,8,10.44.208.217,16
2021,1,8,10.45.2.53,4
2021,1,8,10.44.247.232,18
2021,1,8,10.44.134.150,138
2021,1,8,10.44.26.115,96
2021,1,8,10.45.16.112,4
2021,1,8,10.45.16.84,4
2021,1,8,10.45.16.125,4
2021,1,8,10.44.134.163,7
2021,1,8,10.45.16.82,72
2021,1,8,10.44.22.96,4
2021,1,8,10.45.66.107,154
2021,1,8,10.45.66.134,1921
2021,1,8,10.45.67.66,112
2021,1,8,10.45.67.64,658
2021,1,8,10.45.66.60,75
2021,1,8,10.45.16.56,8
2021,1,8,10.45.16.81,8
2021,1,8,10.45.16.134,12
2021,1,8,10.47.195.23,20
2021,1,8,10.45.66.88,128
2021,1,8,10.44.22.108,37
2021,1,8,10.44.128.133,8
2021,1,8,10.44.128.109,91
2021,1,8,10.44.128.146,4
2021,1,8,10.44.128.129,8
2021,1,8,10.45.86.153,28
2021,1,8,10.45.12.185,8
2021,1,8,10.45.16.140,4
2021,1,8,10.44.30.127,61
2021,1,8,10.44.128.184,16
2021,1,8,10.44.242.232,8
2021,1,8,10.44.208.234,24
2021,1,8,10.44.242.230,4
2021,1,8,10.44.242.233,8
2021,1,8,10.44.242.227,16
2021,1,8,10.44.242.241,8
2021,1,8,10.44.242.222,4
2021,1,8,10.45.83.109,135
2021,1,8,10.44.242.231,20
2021,1,8,10.44.208.141,56
2021,1,8,10.45.67.20,4767
2021,1,8,10.45.86.107,3
2021,1,8,10.45.67.148,151
2021,1,8,10.44.64.110,8
2021,1,8,10.45.66.62,296
2021,1,8,10.45.2.143,4
2021,1,8,10.44.64.104,4
2021,1,8,10.44.82.238,19
2021,1,8,10.45.10.50,4
2021,1,8,10.45.12.139,12
2021,1,8,10.45.76.51,12
2021,1,8,10.45.66.103,133
2021,1,8,10.45.72.103,9
2021,1,8,10.45.86.104,20
2021,1,8,10.45.86.154,7
2021,1,8,10.44.80.208,24
2021,1,8,10.44.22.98,20
2021,1,8,10.45.83.19,16
2021,1,8,10.44.206.155,4
2021,1,8,10.44.70.58,24
2021,1,8,10.45.66.159,101
2021,1,8,10.44.30.128,20
2021,1,8,10.45.67.68,151
2021,1,8,10.45.85.152,56
2021,1,8,10.44.70.61,20
2021,1,8,10.45.66.119,149
2021,1,8,10.45.6.109,4
2021,1,8,10.45.85.179,60
2021,1,8,10.44.80.215,24
2021,1,8,10.45.86.120,8
2021,1,8,10.44.134.169,4
2021,1,8,10.44.22.147,12
2021,1,8,10.44.134.244,8
2021,1,8,10.44.134.159,28
2021,1,8,10.45.16.55,11
2021,1,8,10.44.22.93,8
2021,1,8,10.44.64.106,5
2021,1,8,10.44.134.200,16
2021,1,8,10.45.72.83,4
2021,1,8,10.45.12.183,4
2021,1,8,10.45.6.120,4
2021,1,8,10.44.84.250,22
2021,1,8,10.45.85.214,57
2021,1,8,10.45.2.106,47
2021,1,8,10.45.66.149,147
2021,1,8,10.45.85.189,56
2021,1,8,10.44.134.212,4
2021,1,8,10.44.24.152,8
2021,1,8,10.45.85.222,75
2021,1,8,10.44.24.190,8
2021,1,8,10.45.86.122,24
2021,1,8,10.45.6.100,16
2021,1,8,10.44.134.158,8
2021,1,8,10.45.85.191,64
2021,1,8,10.44.134.174,8
2021,1,8,10.44.128.175,12
2021,1,8,10.44.80.209,8
2021,1,8,10.44.24.191,16
2021,1,8,10.47.252.108,102
2021,1,8,10.44.22.226,12
2021,1,8,10.44.134.164,4
2021,1,8,10.44.242.243,4
2021,1,8,10.47.194.231,4
2021,1,8,10.47.252.106,93
2021,1,8,10.44.15.220,4
2021,1,8,10.44.80.221,8
2021,1,8,10.45.10.78,4
2021,1,8,10.44.22.185,28
2021,1,8,10.45.10.83,4
2021,1,8,10.45.14.99,16
2021,1,8,10.44.15.176,8
2021,1,8,10.45.14.93,4
2021,1,8,10.45.66.91,89
2021,1,8,10.45.10.91,8
2021,1,8,10.44.128.126,4
2021,1,8,10.44.134.188,9
2021,1,8,10.44.134.238,15
2021,1,8,10.45.14.103,4
2021,1,8,10.44.15.156,44
2021,1,8,10.45.85.164,40
2021,1,8,10.47.194.228,4
2021,1,8,10.44.70.56,8
2021,1,8,10.47.194.253,12
2021,1,8,10.47.194.214,8
2021,1,8,10.47.195.22,20
2021,1,8,10.44.70.54,8
2021,1,8,10.47.252.118,76
2021,1,8,10.47.252.119,76
2021,1,8,10.45.85.229,8
2021,1,8,10.45.2.120,16
2021,1,8,10.45.86.167,8
2021,1,8,10.47.252.117,24
2021,1,8,10.47.252.111,12
2021,1,8,10.44.134.225,4
2021,1,8,10.47.252.102,7
2021,1,8,10.44.64.103,4
2021,1,8,10.47.252.113,7
2021,1,8,10.45.2.127,16
2021,1,8,10.45.2.42,28
2021,1,8,10.47.194.235,8
2021,1,8,10.45.86.139,4
2021,1,8,10.47.252.105,12
2021,1,8,10.47.194.212,12
2021,1,8,10.44.70.57,4
2021,1,8,10.47.194.234,12
2021,1,8,10.44.134.194,24
2021,1,8,10.47.194.225,23
2021,1,8,10.44.132.200,4
2021,1,8,10.45.85.235,8
2021,1,8,10.45.85.220,14
2021,1,8,10.45.85.237,32
2021,1,8,10.45.85.252,20
2021,1,8,10.44.15.137,16
2021,1,8,10.44.128.136,19
2021,1,8,10.45.78.55,4
2021,1,8,10.44.64.95,4
2021,1,8,10.47.194.213,26
2021,1,8,10.47.194.227,11
2021,1,8,10.44.134.223,16
2021,1,8,10.47.195.34,4
2021,1,8,10.45.12.159,4
2021,1,8,10.44.134.245,12
2021,1,8,10.44.134.202,12
2021,1,8,10.45.2.112,11
2021,1,8,10.45.2.101,4
2021,1,8,10.45.2.63,4
2021,1,8,10.44.242.245,8
2021,1,8,10.44.242.236,4
2021,1,8,10.45.6.127,4
2021,1,8,10.45.6.135,4
2021,1,8,10.45.6.121,4
2021,1,8,10.44.242.247,4
2021,1,8,10.44.246.245,7
2021,1,8,10.45.2.92,4
2021,1,8,10.44.242.234,8
2021,1,8,10.45.2.99,12
2021,1,8,10.45.72.118,4
2021,1,8,10.45.72.88,4
2021,1,8,10.44.247.237,20
2021,1,8,10.45.86.95,2
2021,1,8,10.44.30.174,6
2021,1,8,10.44.84.249,4
2021,1,8,10.44.72.233,4
2021,1,8,10.44.246.235,8
2021,1,8,10.44.208.168,20
2021,1,8,10.45.2.211,4
2021,1,8,10.44.134.155,8
2021,1,8,10.45.2.114,4
2021,1,8,10.44.22.192,4
2021,1,8,10.47.194.237,4
2021,1,8,10.45.66.72,6
2021,1,8,10.44.208.177,8
2021,1,8,10.44.210.234,8
2021,1,8,10.44.136.229,4
2021,1,8,10.45.2.38,4
2021,1,8,10.45.2.80,4
2021,1,8,10.44.242.229,4
2021,1,8,10.45.6.128,4
2021,1,8,10.44.208.189,1
2021,1,8,10.44.134.154,4
2021,1,8,10.45.85.204,12
2021,1,8,10.45.85.236,20
2021,1,8,10.45.85.206,8
2021,1,8,10.45.85.221,16
2021,1,8,10.45.8.187,4
2021,1,8,10.44.242.240,4
2021,1,8,10.45.16.103,4
2021,1,8,10.44.128.139,4
2021,1,8,10.44.132.192,4
2021,1,8,10.44.132.174,7
2021,1,8,10.45.85.232,12
2021,1,8,10.45.16.97,4
2021,1,8,10.45.16.54,4
2021,1,8,10.45.12.176,4
2021,1,8,10.44.134.178,4
2021,1,8,10.44.72.228,3
2021,1,9,RUP2103-2-A7240-1,1067
2021,1,9,10.47.0.33,150917
2021,1,9,10.44.134.184,4566
2021,1,9,10.45.85.223,12209
2021,1,9,10.45.85.241,10689
2021,1,9,Aruba-MM-01,27370
2021,1,9,10.44.64.128,484
2021,1,9,10.44.76.109,94272
2021,1,9,10.44.84.237,7338
2021,1,9,10.45.88.204,130
2021,1,9,10.47.0.23,161843
2021,1,9,10.45.88.206,65
2021,1,9,10.44.84.245,6867
2021,1,9,10.44.84.242,6661
2021,1,9,10.44.84.238,5554
2021,1,9,10.44.84.240,3204
2021,1,9,10.44.84.236,4984
2021,1,9,10.44.84.233,2015
2021,1,9,10.45.85.209,18390
2021,1,9,10.47.0.32,39079
2021,1,9,10.45.88.233,110
2021,1,9,10.44.210.240,85
2021,1,9,10.47.0.22,153263
2021,1,9,10.44.242.244,112
2021,1,9,10.45.86.86,6001
2021,1,9,10.44.72.191,89
2021,1,9,10.45.2.65,9061
2021,1,9,10.44.6.57,10210
2021,1,9,10.44.76.121,9771
2021,1,9,10.44.72.196,73
2021,1,9,10.44.136.226,2902
2021,1,9,10.44.28.23,6350
2021,1,9,10.44.84.247,8135
2021,1,9,10.45.14.111,170
2021,1,9,10.44.249.35,186
2021,1,9,10.44.60.19,2652
2021,1,9,10.44.72.178,172
2021,1,9,10.44.84.241,5792
2021,1,9,10.44.194.73,6301
2021,1,9,10.45.67.145,4993
2021,1,9,10.44.22.196,1210
2021,1,9,10.45.85.242,3479
2021,1,9,10.44.20.59,1516
2021,1,9,10.44.20.52,3447
2021,1,9,10.44.72.181,8
2021,1,9,10.44.22.104,2495
2021,1,9,10.45.2.108,641
2021,1,9,10.44.72.173,4582
2021,1,9,10.44.194.89,6026
2021,1,9,10.44.61.51,2932
2021,1,9,10.44.30.189,1049
2021,1,9,10.44.76.106,2383
2021,1,9,10.44.84.235,4294
2021,1,9,10.44.198.25,520
2021,1,9,10.44.84.246,3760
2021,1,9,AtkiG20-C5-A7240-1,1067
2021,1,9,10.44.134.153,4650
2021,1,9,10.44.28.25,3913
2021,1,9,10.44.76.104,9901
2021,1,9,10.47.194.241,857
2021,1,9,10.45.70.40,2241
2021,1,9,10.44.80.228,2021
2021,1,9,10.45.88.238,40
2021,1,9,10.45.67.24,1146
2021,1,9,10.45.83.78,573
2021,1,9,10.44.20.58,1444
2021,1,9,10.45.65.170,839
2021,1,9,10.44.132.208,289
2021,1,9,10.44.24.169,4461
2021,1,9,10.45.67.125,2114
2021,1,9,10.44.22.107,391
2021,1,9,10.44.84.239,5496
2021,1,9,10.44.28.24,1975
2021,1,9,10.44.72.229,552
2021,1,9,10.44.72.162,42
2021,1,9,10.44.60.20,1429
2021,1,9,10.45.88.236,78
2021,1,9,10.45.70.79,655
2021,1,9,10.44.72.216,548
2021,1,9,10.44.194.84,406
2021,1,9,10.44.84.244,3065
2021,1,9,10.44.70.65,504
2021,1,9,10.44.22.145,219
2021,1,9,10.44.206.205,2845
2021,1,9,10.45.88.205,28
2021,1,9,10.45.67.21,3406
2021,1,9,10.44.72.190,68
2021,1,9,10.45.88.248,209
2021,1,9,10.44.72.201,110
2021,1,9,10.45.0.212,1073
2021,1,9,10.44.22.197,505
2021,1,9,10.44.128.145,608
2021,1,9,10.44.4.50,1186
2021,1,9,10.45.88.214,16
2021,1,9,10.45.67.124,3524
2021,1,9,10.45.88.250,77
2021,1,9,10.44.22.89,216
2021,1,9,10.45.81.26,3210
2021,1,9,10.45.81.24,2272
2021,1,9,10.45.88.241,1219
2021,1,9,10.44.72.168,237
2021,1,9,10.45.83.95,651
2021,1,9,10.45.88.242,103
2021,1,9,10.45.67.45,3365
2021,1,9,10.44.198.20,1002
2021,1,9,10.44.72.214,200
2021,1,9,10.44.62.55,3198
2021,1,9,10.45.83.33,1976
2021,1,9,10.44.125.27,2261
2021,1,9,10.44.62.56,2994
2021,1,9,10.44.4.48,2872
2021,1,9,10.45.14.97,139
2021,1,9,10.44.204.39,3570
2021,1,9,10.45.83.169,1473
2021,1,9,10.45.76.55,3838
2021,1,9,10.45.76.57,2530
2021,1,9,10.44.6.54,510
2021,1,9,10.44.70.64,1109
2021,1,9,10.44.249.36,155
2021,1,9,10.45.78.63,1584
2021,1,9,10.44.15.209,11
2021,1,9,10.44.204.44,1891
2021,1,9,10.44.72.186,79
2021,1,9,10.45.78.60,1849
2021,1,9,10.45.2.37,256
2021,1,9,10.44.72.205,238
2021,1,9,10.44.72.183,431
2021,1,9,10.44.76.120,787
2021,1,9,10.44.121.30,1218
2021,1,9,10.44.74.30,2385
2021,1,9,10.44.125.26,5600
2021,1,9,10.44.6.59,750
2021,1,9,10.44.66.234,957
2021,1,9,10.45.14.112,1895
2021,1,9,10.44.15.181,16
2021,1,9,10.47.194.233,2
2021,1,9,10.44.247.245,1036
2021,1,9,10.44.200.37,685
2021,1,9,10.44.15.125,22
2021,1,9,10.44.15.243,4
2021,1,9,10.44.15.130,20
2021,1,9,10.45.14.104,210
2021,1,9,10.45.14.96,162
2021,1,9,10.44.6.67,2041
2021,1,9,10.44.28.20,342
2021,1,9,10.44.72.171,12
2021,1,9,10.44.15.234,40
2021,1,9,10.44.15.152,2783
2021,1,9,10.44.15.240,48
2021,1,9,10.44.15.141,43
2021,1,9,10.44.15.183,128
2021,1,9,10.44.128.116,206
2021,1,9,10.44.26.134,1132
2021,1,9,10.44.26.118,1164
2021,1,9,10.44.128.152,211
2021,1,9,10.44.204.35,54
2021,1,9,10.44.204.31,28
2021,1,9,10.44.15.231,52
2021,1,9,10.44.247.231,238
2021,1,9,10.44.247.234,337
2021,1,9,10.44.246.239,100
2021,1,9,10.44.242.237,613
2021,1,9,10.44.255.29,2183
2021,1,9,10.45.2.93,1222
2021,1,9,10.45.67.135,1980
2021,1,9,10.45.2.144,2004
2021,1,9,10.44.22.123,108
2021,1,9,10.44.194.75,1682
2021,1,9,10.44.194.72,754
2021,1,9,10.45.67.103,712
2021,1,9,10.45.88.246,76
2021,1,9,10.45.4.92,814
2021,1,9,10.44.18.140,3281
2021,1,9,10.44.212.219,99
2021,1,9,10.44.212.199,957
2021,1,9,10.44.190.20,706
2021,1,9,10.44.20.53,1538
2021,1,9,10.44.20.57,2494
2021,1,9,10.44.24.166,3626
2021,1,9,10.44.57.18,1026
2021,1,9,10.44.212.218,794
2021,1,9,10.44.247.238,362
2021,1,9,10.45.12.184,201
2021,1,9,10.44.128.112,355
2021,1,9,10.45.2.74,40
2021,1,9,10.44.60.17,1890
2021,1,9,10.44.60.15,1164
2021,1,9,10.44.15.163,82
2021,1,9,10.44.15.166,70
2021,1,9,10.44.15.167,41
2021,1,9,10.44.6.50,1926
2021,1,9,10.45.67.34,672
2021,1,9,10.44.6.56,566
2021,1,9,10.45.67.13,1047
2021,1,9,10.44.72.189,67
2021,1,9,10.44.204.48,1448
2021,1,9,10.44.212.164,69
2021,1,9,10.44.204.34,55
2021,1,9,10.44.212.152,14
2021,1,9,10.44.204.59,195
2021,1,9,10.45.8.164,343
2021,1,9,10.45.70.72,1630
2021,1,9,10.44.22.177,308
2021,1,9,10.44.15.200,28
2021,1,9,10.44.194.102,104
2021,1,9,10.44.72.211,63
2021,1,9,10.44.198.27,1572
2021,1,9,10.45.67.99,1577
2021,1,9,10.45.67.5,1293
2021,1,9,10.45.88.223,1395
2021,1,9,10.45.14.114,93
2021,1,9,10.45.67.117,902
2021,1,9,10.45.67.100,2908
2021,1,9,10.44.208.184,23
2021,1,9,10.44.208.173,25
2021,1,9,10.45.85.168,29
2021,1,9,10.45.86.173,780
2021,1,9,10.45.85.207,36
2021,1,9,10.44.22.199,375
2021,1,9,10.45.85.155,28
2021,1,9,10.45.88.227,58
2021,1,9,10.44.6.69,1055
2021,1,9,10.45.85.205,51
2021,1,9,10.45.70.67,1463
2021,1,9,10.44.251.16,1416
2021,1,9,10.45.67.96,1379
2021,1,9,10.45.83.11,163
2021,1,9,10.45.67.134,3435
2021,1,9,10.45.85.248,56
2021,1,9,10.44.6.60,959
2021,1,9,10.45.85.226,74
2021,1,9,10.45.67.2,1927
2021,1,9,10.44.208.231,73
2021,1,9,10.45.67.3,4490
2021,1,9,10.45.14.110,170
2021,1,9,10.45.85.195,16
2021,1,9,10.44.242.216,513
2021,1,9,10.45.85.188,16
2021,1,9,10.45.67.129,2285
2021,1,9,10.45.67.44,2115
2021,1,9,10.44.134.242,63
2021,1,9,10.45.85.213,28
2021,1,9,10.45.85.202,16
2021,1,9,10.44.128.132,265
2021,1,9,10.45.85.201,46
2021,1,9,10.44.212.160,46
2021,1,9,10.44.212.169,59
2021,1,9,10.45.67.112,188
2021,1,9,10.44.212.191,110
2021,1,9,10.44.212.187,88
2021,1,9,10.45.67.15,2972
2021,1,9,10.44.214.227,28
2021,1,9,10.44.212.190,249
2021,1,9,10.44.212.188,91
2021,1,9,10.44.76.124,366
2021,1,9,10.44.208.161,224
2021,1,9,10.44.208.167,241
2021,1,9,10.45.68.53,4082
2021,1,9,10.44.72.209,110
2021,1,9,10.44.72.172,51
2021,1,9,10.44.15.182,1713
2021,1,9,10.44.72.182,67
2021,1,9,10.44.128.171,123
2021,1,9,10.44.22.201,2045
2021,1,9,10.44.26.146,1584
2021,1,9,10.44.20.50,326
2021,1,9,10.44.210.244,1121
2021,1,9,10.44.80.202,480
2021,1,9,10.44.56.41,122
2021,1,9,10.44.56.38,43
2021,1,9,10.45.12.135,871
2021,1,9,10.44.56.36,24
2021,1,9,10.44.56.43,8
2021,1,9,10.45.67.12,293
2021,1,9,10.44.72.167,143
2021,1,9,10.45.88.240,692
2021,1,9,10.45.74.234,3099
2021,1,9,10.45.2.210,4
2021,1,9,10.45.83.84,37
2021,1,9,10.45.88.231,629
2021,1,9,10.45.83.168,352
2021,1,9,10.44.128.118,206
2021,1,9,10.45.88.201,84
2021,1,9,10.44.53.35,74
2021,1,9,10.44.53.39,40
2021,1,9,10.45.85.240,48
2021,1,9,10.45.12.150,163
2021,1,9,10.44.24.179,299
2021,1,9,10.44.24.186,455
2021,1,9,10.45.85.197,40
2021,1,9,10.45.85.165,16
2021,1,9,10.44.72.215,58
2021,1,9,10.44.198.21,601
2021,1,9,10.45.85.157,44
2021,1,9,10.44.194.50,840
2021,1,9,10.45.85.162,12
2021,1,9,10.45.85.219,8
2021,1,9,10.45.85.163,8
2021,1,9,10.45.85.200,303
2021,1,9,10.44.206.195,1135
2021,1,9,10.45.81.92,268
2021,1,9,10.45.81.2,675
2021,1,9,10.45.85.182,12
2021,1,9,10.45.81.22,642
2021,1,9,10.44.30.176,12
2021,1,9,10.44.15.222,45
2021,1,9,10.44.66.235,2426
2021,1,9,10.44.66.232,1788
2021,1,9,10.44.125.29,2673
2021,1,9,10.44.125.30,1539
2021,1,9,10.45.85.251,8
2021,1,9,10.44.60.16,939
2021,1,9,10.44.10.231,2219
2021,1,9,10.45.67.40,1274
2021,1,9,10.45.67.122,1762
2021,1,9,10.44.194.100,201
2021,1,9,10.44.22.236,68
2021,1,9,10.45.65.177,732
2021,1,9,10.44.26.141,1478
2021,1,9,10.44.18.129,76
2021,1,9,10.44.72.212,820
2021,1,9,10.44.208.218,694
2021,1,9,10.44.24.133,604
2021,1,9,10.45.65.172,766
2021,1,9,10.45.14.91,539
2021,1,9,10.44.124.25,982
2021,1,9,10.44.208.207,1634
2021,1,9,10.44.72.192,31
2021,1,9,10.44.72.208,172
2021,1,9,10.45.10.75,54
2021,1,9,10.44.62.54,4004
2021,1,9,10.45.10.87,470
2021,1,9,10.44.62.57,3159
2021,1,9,10.45.88.235,97
2021,1,9,10.45.68.51,143
2021,1,9,10.45.88.217,46
2021,1,9,10.45.85.160,8
2021,1,9,10.44.11.234,975
2021,1,9,10.45.67.131,2362
2021,1,9,10.44.128.117,281
2021,1,9,10.44.12.52,1038
2021,1,9,10.44.128.183,1603
2021,1,9,10.44.11.231,900
2021,1,9,10.44.26.107,850
2021,1,9,10.44.190.23,1322
2021,1,9,10.44.18.154,479
2021,1,9,10.44.30.191,1700
2021,1,9,10.44.24.199,119
2021,1,9,10.44.206.158,1462
2021,1,9,10.45.81.27,33
2021,1,9,10.45.6.132,44
2021,1,9,10.45.81.51,30
2021,1,9,10.44.194.98,91
2021,1,9,10.45.88.225,47
2021,1,9,10.45.88.230,54
2021,1,9,10.44.72.176,46
2021,1,9,10.44.80.218,647
2021,1,9,10.44.80.205,1485
2021,1,9,10.44.72.164,67
2021,1,9,10.45.86.187,12
2021,1,9,10.44.48.230,11
2021,1,9,10.44.55.38,11
2021,1,9,10.44.82.241,14
2021,1,9,10.45.88.222,8
2021,1,9,10.44.15.155,15
2021,1,9,10.44.15.145,46
2021,1,9,10.44.134.214,118
2021,1,9,10.44.15.146,56
2021,1,9,10.44.15.195,60
2021,1,9,10.44.15.132,112
2021,1,9,10.44.15.204,28
2021,1,9,10.44.15.122,131
2021,1,9,10.44.15.153,35
2021,1,9,10.44.15.140,115
2021,1,9,10.44.15.161,84
2021,1,9,10.44.15.244,190
2021,1,9,10.45.81.106,231
2021,1,9,10.44.212.156,16
2021,1,9,10.45.85.233,4
2021,1,9,10.44.15.169,142
2021,1,9,10.44.15.188,60
2021,1,9,10.45.88.228,48
2021,1,9,10.45.88.213,591
